percentile,scenario,year,variable,Delta T
recommendation,ssp370-lowNTCF-aerchemmip,2052,o3,0.038488906082525254
recommendation,ssp370-lowNTCF-aerchemmip,2053,o3,0.040349644929334405
recommendation,ssp370-lowNTCF-aerchemmip,2054,o3,0.042433724587975175
recommendation,ssp370-lowNTCF-aerchemmip,2055,o3,0.044676517380521585
recommendation,ssp370-lowNTCF-aerchemmip,2056,o3,0.04702048246037044
recommendation,ssp370-lowNTCF-aerchemmip,2057,o3,0.049424685263863566
recommendation,ssp370-lowNTCF-aerchemmip,2058,o3,0.05188111053575262
recommendation,ssp370-lowNTCF-aerchemmip,2059,o3,0.05437847664996359
recommendation,ssp370-lowNTCF-aerchemmip,2060,o3,0.05690902736663289
recommendation,ssp370-lowNTCF-aerchemmip,2061,o3,0.059480233394332616
recommendation,ssp370-lowNTCF-aerchemmip,2062,o3,0.06209231438362112
recommendation,ssp370-lowNTCF-aerchemmip,2063,o3,0.0647390162528958
recommendation,ssp370-lowNTCF-aerchemmip,2064,o3,0.06740861728646785
recommendation,ssp370-lowNTCF-aerchemmip,2065,o3,0.07009060150270119
recommendation,ssp370-lowNTCF-aerchemmip,2066,o3,0.072772908013916
recommendation,ssp370-lowNTCF-aerchemmip,2067,o3,0.07543381238546393
recommendation,ssp370-lowNTCF-aerchemmip,2068,o3,0.07806543513795788
recommendation,ssp370-lowNTCF-aerchemmip,2069,o3,0.08067473973018713
recommendation,ssp370-lowNTCF-aerchemmip,2070,o3,0.08327984865956384
recommendation,ssp370-lowNTCF-aerchemmip,2071,o3,0.08590201298405187
recommendation,ssp370-lowNTCF-aerchemmip,2072,o3,0.08855249506470614
recommendation,ssp370-lowNTCF-aerchemmip,2073,o3,0.09122716916669571
recommendation,ssp370-lowNTCF-aerchemmip,2074,o3,0.09392032891094815
recommendation,ssp370-lowNTCF-aerchemmip,2075,o3,0.0966298292705749
recommendation,ssp370-lowNTCF-aerchemmip,2076,o3,0.09934896158540163
recommendation,ssp370-lowNTCF-aerchemmip,2077,o3,0.10207326578522163
recommendation,ssp370-lowNTCF-aerchemmip,2078,o3,0.10479227895799192
recommendation,ssp370-lowNTCF-aerchemmip,2079,o3,0.10749263556140887
recommendation,ssp370-lowNTCF-aerchemmip,2080,o3,0.11016794133920749
recommendation,ssp370-lowNTCF-aerchemmip,2081,o3,0.11283700954433845
recommendation,ssp370-lowNTCF-aerchemmip,2082,o3,0.11550454034120422
recommendation,ssp370-lowNTCF-aerchemmip,2083,o3,0.11817139163104634
recommendation,ssp370-lowNTCF-aerchemmip,2084,o3,0.12084468249827951
recommendation,ssp370-lowNTCF-aerchemmip,2085,o3,0.1235203832618107
recommendation,ssp370-lowNTCF-aerchemmip,2086,o3,0.12620458662947143
recommendation,ssp370-lowNTCF-aerchemmip,2087,o3,0.12889105582453642
recommendation,ssp370-lowNTCF-aerchemmip,2088,o3,0.13156771252018606
recommendation,ssp370-lowNTCF-aerchemmip,2089,o3,0.13422536183694633
recommendation,ssp370-lowNTCF-aerchemmip,2090,o3,0.13684915272517684
recommendation,ssp370-lowNTCF-aerchemmip,2091,o3,0.13941676761241178
recommendation,ssp370-lowNTCF-aerchemmip,2092,o3,0.14192931441135748
recommendation,ssp370-lowNTCF-aerchemmip,2093,o3,0.14438585827461153
recommendation,ssp370-lowNTCF-aerchemmip,2094,o3,0.1468166987658287
recommendation,ssp370-lowNTCF-aerchemmip,2095,o3,0.14924587002774076
recommendation,ssp370-lowNTCF-aerchemmip,2096,o3,0.1516826030701976
recommendation,ssp370-lowNTCF-aerchemmip,2097,o3,0.15413103330404798
recommendation,ssp370-lowNTCF-aerchemmip,2098,o3,0.15658279316575474
recommendation,ssp370-lowNTCF-aerchemmip,2099,o3,0.15903189205143792
recommendation,ssp370-lowNTCF-aerchemmip,2100,o3,0.16146290755568643
recommendation,ssp126,2019,o3,0.0
recommendation,ssp126,2020,o3,-0.003456030835657542
recommendation,ssp126,2021,o3,-0.006772029301704785
recommendation,ssp126,2022,o3,-0.010053463374227023
recommendation,ssp126,2023,o3,-0.013343320943974668
recommendation,ssp126,2024,o3,-0.016674468031328882
recommendation,ssp126,2025,o3,-0.02006562325348163
recommendation,ssp126,2026,o3,-0.023521115826495964
recommendation,ssp126,2027,o3,-0.027045501204723627
recommendation,ssp126,2028,o3,-0.03064448330112393
recommendation,ssp126,2029,o3,-0.03433422552779744
recommendation,ssp126,2030,o3,-0.038119837318938726
recommendation,ssp126,2031,o3,-0.041441468366368195
recommendation,ssp126,2032,o3,-0.044433159845416736
recommendation,ssp126,2033,o3,-0.04719436921714942
recommendation,ssp126,2034,o3,-0.04980791397848455
recommendation,ssp126,2035,o3,-0.052341530196890085
recommendation,ssp126,2036,o3,-0.054813365602753295
recommendation,ssp126,2037,o3,-0.05724898612924634
recommendation,ssp126,2038,o3,-0.0596419654406371
recommendation,ssp126,2039,o3,-0.06200566568492241
recommendation,ssp126,2040,o3,-0.06433417648560777
recommendation,ssp126,2041,o3,-0.06665511129118712
recommendation,ssp126,2042,o3,-0.0689658234067837
recommendation,ssp126,2043,o3,-0.07127415379808058
recommendation,ssp126,2044,o3,-0.07358428019260693
recommendation,ssp126,2045,o3,-0.07590237173174993
recommendation,ssp126,2046,o3,-0.07824650148330481
recommendation,ssp126,2047,o3,-0.08061390468791027
recommendation,ssp126,2048,o3,-0.0830026486477829
recommendation,ssp126,2049,o3,-0.0853919552567442
recommendation,ssp126,2050,o3,-0.08775302499557469
recommendation,ssp126,2051,o3,-0.08989645905833674
recommendation,ssp126,2052,o3,-0.0918652693266345
recommendation,ssp126,2053,o3,-0.09369317717225298
recommendation,ssp126,2054,o3,-0.09540976474376547
recommendation,ssp126,2055,o3,-0.09704859502418595
recommendation,ssp126,2056,o3,-0.09864372650962672
recommendation,ssp126,2057,o3,-0.10021800182657503
recommendation,ssp126,2058,o3,-0.10176617074390806
recommendation,ssp126,2059,o3,-0.10328912052596301
recommendation,ssp126,2060,o3,-0.10478772938213907
recommendation,ssp126,2061,o3,-0.1062430552622638
recommendation,ssp126,2062,o3,-0.10765321749510323
recommendation,ssp126,2063,o3,-0.1090248485842131
recommendation,ssp126,2064,o3,-0.11037120839875994
recommendation,ssp126,2065,o3,-0.11170301059044549
recommendation,ssp126,2066,o3,-0.11303351210354134
recommendation,ssp126,2067,o3,-0.11438508333957456
recommendation,ssp126,2068,o3,-0.1157653421263094
recommendation,ssp126,2069,o3,-0.11716801920561346
recommendation,ssp126,2070,o3,-0.11857447899297055
recommendation,ssp126,2071,o3,-0.12000869562672903
recommendation,ssp126,2072,o3,-0.12144917430761279
recommendation,ssp126,2073,o3,-0.12289422983224585
recommendation,ssp126,2074,o3,-0.12434490375870183
recommendation,ssp126,2075,o3,-0.12579867368310596
recommendation,ssp126,2076,o3,-0.12725870212566373
recommendation,ssp126,2077,o3,-0.1287271813835569
recommendation,ssp126,2078,o3,-0.1302118792541468
recommendation,ssp126,2079,o3,-0.13172393370587634
recommendation,ssp126,2080,o3,-0.1332679267933624
recommendation,ssp126,2081,o3,-0.13476378343249998
recommendation,ssp126,2082,o3,-0.13620859147896086
recommendation,ssp126,2083,o3,-0.13759194235135572
recommendation,ssp126,2084,o3,-0.13890063450659232
recommendation,ssp126,2085,o3,-0.1401360399873228
recommendation,ssp126,2086,o3,-0.14129107761063806
recommendation,ssp126,2087,o3,-0.1423723669845423
recommendation,ssp126,2088,o3,-0.14339400248786827
recommendation,ssp126,2089,o3,-0.14436745397295558
recommendation,ssp126,2090,o3,-0.14531042818606255
recommendation,ssp126,2091,o3,-0.14623327170461595
recommendation,ssp126,2092,o3,-0.14714188390081318
recommendation,ssp126,2093,o3,-0.14804414875653366
recommendation,ssp126,2094,o3,-0.14891729206752374
recommendation,ssp126,2095,o3,-0.14974320760342985
recommendation,ssp126,2096,o3,-0.15051922960581382
recommendation,ssp126,2097,o3,-0.1512449439132283
recommendation,ssp126,2098,o3,-0.1519335389983703
recommendation,ssp126,2099,o3,-0.1525939472633727
recommendation,ssp126,2100,o3,-0.15324471890643288
recommendation,ssp245,2019,o3,0.0
recommendation,ssp245,2020,o3,-0.000714075376679002
recommendation,ssp245,2021,o3,-0.0008505598404724979
recommendation,ssp245,2022,o3,-0.0005801441296465759
recommendation,ssp245,2023,o3,-2.3607972571337843e-05
recommendation,ssp245,2024,o3,0.000744452675595475
recommendation,ssp245,2025,o3,0.0016765888563227693
recommendation,ssp245,2026,o3,0.0027453088294397965
recommendation,ssp245,2027,o3,0.0039266384929627085
recommendation,ssp245,2028,o3,0.005198949721357871
recommendation,ssp245,2029,o3,0.006531846662542418
recommendation,ssp245,2030,o3,0.007907650514203335
recommendation,ssp245,2031,o3,0.009155915810272974
recommendation,ssp245,2032,o3,0.010282564793692106
recommendation,ssp245,2033,o3,0.011277831392191406
recommendation,ssp245,2034,o3,0.012125832979678952
recommendation,ssp245,2035,o3,0.012811805665857379
recommendation,ssp245,2036,o3,0.013359039451140808
recommendation,ssp245,2037,o3,0.01377509481441258
recommendation,ssp245,2038,o3,0.01409302225461373
recommendation,ssp245,2039,o3,0.014320280603372704
recommendation,ssp245,2040,o3,0.014479238010481732
recommendation,ssp245,2041,o3,0.01460355620889564
recommendation,ssp245,2042,o3,0.014683886310952354
recommendation,ssp245,2043,o3,0.014696238076782553
recommendation,ssp245,2044,o3,0.014620760491646678
recommendation,ssp245,2045,o3,0.014440549243444678
recommendation,ssp245,2046,o3,0.014132174331882852
recommendation,ssp245,2047,o3,0.013696061303342277
recommendation,ssp245,2048,o3,0.013134820742712716
recommendation,ssp245,2049,o3,0.012472014419706023
recommendation,ssp245,2050,o3,0.011740128583754728
recommendation,ssp245,2051,o3,0.010966338420964616
recommendation,ssp245,2052,o3,0.010154644457305906
recommendation,ssp245,2053,o3,0.009303970941090867
recommendation,ssp245,2054,o3,0.008407373863693168
recommendation,ssp245,2055,o3,0.007448922014713033
recommendation,ssp245,2056,o3,0.006409168807070764
recommendation,ssp245,2057,o3,0.005277076368016109
recommendation,ssp245,2058,o3,0.0040678436394255835
recommendation,ssp245,2059,o3,0.002789818657729537
recommendation,ssp245,2060,o3,0.0014497858245459683
recommendation,ssp245,2061,o3,6.44619313850403e-05
recommendation,ssp245,2062,o3,-0.001347393589087753
recommendation,ssp245,2063,o3,-0.0027703803393392956
recommendation,ssp245,2064,o3,-0.004201207778589122
recommendation,ssp245,2065,o3,-0.005638553313086325
recommendation,ssp245,2066,o3,-0.007086714926486604
recommendation,ssp245,2067,o3,-0.00856192275133405
recommendation,ssp245,2068,o3,-0.010067751887518517
recommendation,ssp245,2069,o3,-0.011594558114881637
recommendation,ssp245,2070,o3,-0.013122049971744487
recommendation,ssp245,2071,o3,-0.014567715871327491
recommendation,ssp245,2072,o3,-0.01593483385358535
recommendation,ssp245,2073,o3,-0.017240589869301215
recommendation,ssp245,2074,o3,-0.01850329810564144
recommendation,ssp245,2075,o3,-0.019734186613963672
recommendation,ssp245,2076,o3,-0.020948115119433286
recommendation,ssp245,2077,o3,-0.02215420020161868
recommendation,ssp245,2078,o3,-0.023366728397081343
recommendation,ssp245,2079,o3,-0.024601095426781516
recommendation,ssp245,2080,o3,-0.025865658947111736
recommendation,ssp245,2081,o3,-0.027165204068428733
recommendation,ssp245,2082,o3,-0.02848681515710441
recommendation,ssp245,2083,o3,-0.029816684726806486
recommendation,ssp245,2084,o3,-0.031132734411163127
recommendation,ssp245,2085,o3,-0.03242787089128746
recommendation,ssp245,2086,o3,-0.033687747053223166
recommendation,ssp245,2087,o3,-0.034912589118546195
recommendation,ssp245,2088,o3,-0.03611223347019532
recommendation,ssp245,2089,o3,-0.0372932423603963
recommendation,ssp245,2090,o3,-0.03847047917881016
recommendation,ssp245,2091,o3,-0.039589472793549296
recommendation,ssp245,2092,o3,-0.04066502468630373
recommendation,ssp245,2093,o3,-0.041712052665081406
recommendation,ssp245,2094,o3,-0.042712281972215854
recommendation,ssp245,2095,o3,-0.0436519502117908
recommendation,ssp245,2096,o3,-0.0445311435426875
recommendation,ssp245,2097,o3,-0.045352245215856624
recommendation,ssp245,2098,o3,-0.04612974002726891
recommendation,ssp245,2099,o3,-0.04687466561537498
recommendation,ssp245,2100,o3,-0.047606232947897176
recommendation,ssp434,2019,o3,0.0
recommendation,ssp434,2020,o3,0.001873877847438199
recommendation,ssp434,2021,o3,0.003956349592128039
recommendation,ssp434,2022,o3,0.006151370209079243
recommendation,ssp434,2023,o3,0.008330605312406869
recommendation,ssp434,2024,o3,0.010425953365675422
recommendation,ssp434,2025,o3,0.01240243580318462
recommendation,ssp434,2026,o3,0.014248274913726322
recommendation,ssp434,2027,o3,0.01595688407090262
recommendation,ssp434,2028,o3,0.01752310289864234
recommendation,ssp434,2029,o3,0.018932789454739474
recommendation,ssp434,2030,o3,0.020183954833420115
recommendation,ssp434,2031,o3,0.021254413221080126
recommendation,ssp434,2032,o3,0.022176008069608177
recommendation,ssp434,2033,o3,0.022995948189239945
recommendation,ssp434,2034,o3,0.02374021285801764
recommendation,ssp434,2035,o3,0.02442170750853162
recommendation,ssp434,2036,o3,0.025080415232650755
recommendation,ssp434,2037,o3,0.025734279620160228
recommendation,ssp434,2038,o3,0.02642070622348125
recommendation,ssp434,2039,o3,0.027148196105247158
recommendation,ssp434,2040,o3,0.027937149995268584
recommendation,ssp434,2041,o3,0.028740898272065718
recommendation,ssp434,2042,o3,0.029564098381888004
recommendation,ssp434,2043,o3,0.030390393284044026
recommendation,ssp434,2044,o3,0.031204565256062855
recommendation,ssp434,2045,o3,0.031991938407080645
recommendation,ssp434,2046,o3,0.03272919534886132
recommendation,ssp434,2047,o3,0.03341628776469019
recommendation,ssp434,2048,o3,0.03405353797000077
recommendation,ssp434,2049,o3,0.03466212562109128
recommendation,ssp434,2050,o3,0.035271917545902365
recommendation,ssp434,2051,o3,0.03599623274483221
recommendation,ssp434,2052,o3,0.036811394979492984
recommendation,ssp434,2053,o3,0.03769404637036988
recommendation,ssp434,2054,o3,0.038620975469426944
recommendation,ssp434,2055,o3,0.03956382009248077
recommendation,ssp434,2056,o3,0.04049388186897129
recommendation,ssp434,2057,o3,0.04139193040791195
recommendation,ssp434,2058,o3,0.04226716332519609
recommendation,ssp434,2059,o3,0.04312234915845714
recommendation,ssp434,2060,o3,0.04396000566170655
recommendation,ssp434,2061,o3,0.04491898481115508
recommendation,ssp434,2062,o3,0.045976449565706345
recommendation,ssp434,2063,o3,0.04710753530339179
recommendation,ssp434,2064,o3,0.04828514113003263
recommendation,ssp434,2065,o3,0.04948747421624583
recommendation,ssp434,2066,o3,0.050694519485000034
recommendation,ssp434,2067,o3,0.051878769609976505
recommendation,ssp434,2068,o3,0.05302896691973641
recommendation,ssp434,2069,o3,0.054148984546600276
recommendation,ssp434,2070,o3,0.055256326752954055
recommendation,ssp434,2071,o3,0.056245762469030736
recommendation,ssp434,2072,o3,0.05715478748567704
recommendation,ssp434,2073,o3,0.05799408855169136
recommendation,ssp434,2074,o3,0.058770149263787486
recommendation,ssp434,2075,o3,0.059491235491894834
recommendation,ssp434,2076,o3,0.060158926820360614
recommendation,ssp434,2077,o3,0.060776105467087116
recommendation,ssp434,2078,o3,0.06133848333093245
recommendation,ssp434,2079,o3,0.06183830731135109
recommendation,ssp434,2080,o3,0.06227400656217669
recommendation,ssp434,2081,o3,0.0624527293934809
recommendation,ssp434,2082,o3,0.062430781595235185
recommendation,ssp434,2083,o3,0.06224524127811043
recommendation,ssp434,2084,o3,0.061933211072065786
recommendation,ssp434,2085,o3,0.06151488620140849
recommendation,ssp434,2086,o3,0.06101540255784238
recommendation,ssp434,2087,o3,0.06044476073309846
recommendation,ssp434,2088,o3,0.059802125570091846
recommendation,ssp434,2089,o3,0.05908873691013378
recommendation,ssp434,2090,o3,0.05829771563896696
recommendation,ssp434,2091,o3,0.057478607152392225
recommendation,ssp434,2092,o3,0.05662369298626796
recommendation,ssp434,2093,o3,0.05572604089977157
recommendation,ssp434,2094,o3,0.054810043431600564
recommendation,ssp434,2095,o3,0.05389604476632687
recommendation,ssp434,2096,o3,0.05298945513154946
recommendation,ssp434,2097,o3,0.05209305942960801
recommendation,ssp434,2098,o3,0.051197217542886087
recommendation,ssp434,2099,o3,0.05029463099310888
recommendation,ssp434,2100,o3,0.04936989390610236
recommendation,ssp370-lowNTCF-gidden,2019,o3,0.0
recommendation,ssp370-lowNTCF-gidden,2020,o3,0.0011407447765485745
recommendation,ssp370-lowNTCF-gidden,2021,o3,0.00210730828777006
recommendation,ssp370-lowNTCF-gidden,2022,o3,0.0028389142785890664
recommendation,ssp370-lowNTCF-gidden,2023,o3,0.003219505424642055
recommendation,ssp370-lowNTCF-gidden,2024,o3,0.0031803394118583572
recommendation,ssp370-lowNTCF-gidden,2025,o3,0.0026878787450781982
recommendation,ssp370-lowNTCF-gidden,2026,o3,0.001736772723742508
recommendation,ssp370-lowNTCF-gidden,2027,o3,0.00032970954240557626
recommendation,ssp370-lowNTCF-gidden,2028,o3,-0.0015263401876563498
recommendation,ssp370-lowNTCF-gidden,2029,o3,-0.003832156551640431
recommendation,ssp370-lowNTCF-gidden,2030,o3,-0.006574416579093023
recommendation,ssp370-lowNTCF-gidden,2031,o3,-0.00964511208297486
recommendation,ssp370-lowNTCF-gidden,2032,o3,-0.013000597774156741
recommendation,ssp370-lowNTCF-gidden,2033,o3,-0.016557821118734273
recommendation,ssp370-lowNTCF-gidden,2034,o3,-0.020267314970629946
recommendation,ssp370-lowNTCF-gidden,2035,o3,-0.024099877636967942
recommendation,ssp370-lowNTCF-gidden,2036,o3,-0.028003366281089376
recommendation,ssp370-lowNTCF-gidden,2037,o3,-0.031951304404199854
recommendation,ssp370-lowNTCF-gidden,2038,o3,-0.03589961090669547
recommendation,ssp370-lowNTCF-gidden,2039,o3,-0.03983504885302505
recommendation,ssp370-lowNTCF-gidden,2040,o3,-0.043732827679095226
recommendation,ssp370-lowNTCF-gidden,2041,o3,-0.04772847939321348
recommendation,ssp370-lowNTCF-gidden,2042,o3,-0.05176833736784628
recommendation,ssp370-lowNTCF-gidden,2043,o3,-0.05580644354468306
recommendation,ssp370-lowNTCF-gidden,2044,o3,-0.05981436444419602
recommendation,ssp370-lowNTCF-gidden,2045,o3,-0.06377665416494502
recommendation,ssp370-lowNTCF-gidden,2046,o3,-0.06769781383271062
recommendation,ssp370-lowNTCF-gidden,2047,o3,-0.07156741808889266
recommendation,ssp370-lowNTCF-gidden,2048,o3,-0.07537913225842247
recommendation,ssp370-lowNTCF-gidden,2049,o3,-0.07911043615143146
recommendation,ssp370-lowNTCF-gidden,2050,o3,-0.08273273304889761
recommendation,ssp370-lowNTCF-gidden,2051,o3,-0.08574044026502262
recommendation,ssp370-lowNTCF-gidden,2052,o3,-0.088248068745576
recommendation,ssp370-lowNTCF-gidden,2053,o3,-0.09034433086286697
recommendation,ssp370-lowNTCF-gidden,2054,o3,-0.09210470088340514
recommendation,ssp370-lowNTCF-gidden,2055,o3,-0.09359963558617851
recommendation,ssp370-lowNTCF-gidden,2056,o3,-0.09489262478932656
recommendation,ssp370-lowNTCF-gidden,2057,o3,-0.09603082098316565
recommendation,ssp370-lowNTCF-gidden,2058,o3,-0.09702799662144324
recommendation,ssp370-lowNTCF-gidden,2059,o3,-0.09790106849680508
recommendation,ssp370-lowNTCF-gidden,2060,o3,-0.09866377856780406
recommendation,ssp370-lowNTCF-gidden,2061,o3,-0.09931354519490498
recommendation,ssp370-lowNTCF-gidden,2062,o3,-0.099860970050659
recommendation,ssp370-lowNTCF-gidden,2063,o3,-0.1003253939682274
recommendation,ssp370-lowNTCF-gidden,2064,o3,-0.10072860651018603
recommendation,ssp370-lowNTCF-gidden,2065,o3,-0.10108859172524842
recommendation,ssp370-lowNTCF-gidden,2066,o3,-0.10142337369596488
recommendation,ssp370-lowNTCF-gidden,2067,o3,-0.10175866657662333
recommendation,ssp370-lowNTCF-gidden,2068,o3,-0.10210500512598081
recommendation,ssp370-lowNTCF-gidden,2069,o3,-0.10245888901602859
recommendation,ssp370-lowNTCF-gidden,2070,o3,-0.10280364424618643
recommendation,ssp370-lowNTCF-gidden,2071,o3,-0.10311953582180461
recommendation,ssp370-lowNTCF-gidden,2072,o3,-0.10338946598791615
recommendation,ssp370-lowNTCF-gidden,2073,o3,-0.10360758026381953
recommendation,ssp370-lowNTCF-gidden,2074,o3,-0.10377299139025517
recommendation,ssp370-lowNTCF-gidden,2075,o3,-0.10388366585510297
recommendation,ssp370-lowNTCF-gidden,2076,o3,-0.1039454825539928
recommendation,ssp370-lowNTCF-gidden,2077,o3,-0.10396212642875774
recommendation,ssp370-lowNTCF-gidden,2078,o3,-0.10394481028889102
recommendation,ssp370-lowNTCF-gidden,2079,o3,-0.1039079679992981
recommendation,ssp370-lowNTCF-gidden,2080,o3,-0.10385972315971498
recommendation,ssp370-lowNTCF-gidden,2081,o3,-0.1037828974302118
recommendation,ssp370-lowNTCF-gidden,2082,o3,-0.10367446551259155
recommendation,ssp370-lowNTCF-gidden,2083,o3,-0.1035356156669053
recommendation,ssp370-lowNTCF-gidden,2084,o3,-0.10336002684051673
recommendation,ssp370-lowNTCF-gidden,2085,o3,-0.1031534148609953
recommendation,ssp370-lowNTCF-gidden,2086,o3,-0.10291063773668685
recommendation,ssp370-lowNTCF-gidden,2087,o3,-0.10263856103813762
recommendation,ssp370-lowNTCF-gidden,2088,o3,-0.1023514068187874
recommendation,ssp370-lowNTCF-gidden,2089,o3,-0.10205924282326945
recommendation,ssp370-lowNTCF-gidden,2090,o3,-0.1017780499412019
recommendation,ssp370-lowNTCF-gidden,2091,o3,-0.10153139393191604
recommendation,ssp370-lowNTCF-gidden,2092,o3,-0.10131678870597494
recommendation,ssp370-lowNTCF-gidden,2093,o3,-0.10113299898098235
recommendation,ssp370-lowNTCF-gidden,2094,o3,-0.10094813426139307
recommendation,ssp370-lowNTCF-gidden,2095,o3,-0.10073763044005518
recommendation,ssp370-lowNTCF-gidden,2096,o3,-0.10049329076698726
recommendation,ssp370-lowNTCF-gidden,2097,o3,-0.10021111218991965
recommendation,ssp370-lowNTCF-gidden,2098,o3,-0.09990061043514664
recommendation,ssp370-lowNTCF-gidden,2099,o3,-0.09956894870862609
recommendation,ssp370-lowNTCF-gidden,2100,o3,-0.09923232596774581
