percentile,scenario,year,variable,Delta T
recommendation,ssp585,2060,HFCs,0.10152455297259746
recommendation,ssp585,2061,HFCs,0.1048459331527321
recommendation,ssp585,2062,HFCs,0.10820908483119046
recommendation,ssp585,2063,HFCs,0.11161852286588987
recommendation,ssp585,2064,HFCs,0.1150767744854825
recommendation,ssp585,2065,HFCs,0.11858495464759512
recommendation,ssp585,2066,HFCs,0.12214311865459108
recommendation,ssp585,2067,HFCs,0.12575070917128914
recommendation,ssp585,2068,HFCs,0.1294066081400561
recommendation,ssp585,2069,HFCs,0.1331094007014994
recommendation,ssp585,2070,HFCs,0.136857428364787
recommendation,ssp585,2071,HFCs,0.14064897265257834
recommendation,ssp585,2072,HFCs,0.14447143638886836
recommendation,ssp585,2073,HFCs,0.14830475187477912
recommendation,ssp585,2074,HFCs,0.15213433293433495
recommendation,ssp585,2075,HFCs,0.15594964581037407
recommendation,ssp585,2076,HFCs,0.1597431959040646
recommendation,ssp585,2077,HFCs,0.16350959358190353
recommendation,ssp585,2078,HFCs,0.16724515746928983
recommendation,ssp585,2079,HFCs,0.1709473086138827
recommendation,ssp585,2080,HFCs,0.17461448163754487
recommendation,ssp585,2081,HFCs,0.17824562212016837
recommendation,ssp585,2082,HFCs,0.18182643082324756
recommendation,ssp585,2083,HFCs,0.18533337421936602
recommendation,ssp585,2084,HFCs,0.18875029908569568
recommendation,ssp585,2085,HFCs,0.19206652923921497
recommendation,ssp585,2086,HFCs,0.19527536244540167
recommendation,ssp585,2087,HFCs,0.19837295000298974
recommendation,ssp585,2088,HFCs,0.201357530196581
recommendation,ssp585,2089,HFCs,0.20422886935345974
recommendation,ssp585,2090,HFCs,0.20698781928905408
recommendation,ssp585,2091,HFCs,0.20963597504976977
recommendation,ssp585,2092,HFCs,0.21217193992926764
recommendation,ssp585,2093,HFCs,0.21459230327096257
recommendation,ssp585,2094,HFCs,0.21689603958128303
recommendation,ssp585,2095,HFCs,0.21908365155955642
recommendation,ssp585,2096,HFCs,0.2211568076768905
recommendation,ssp585,2097,HFCs,0.2231179534423546
recommendation,ssp585,2098,HFCs,0.22497002665404636
recommendation,ssp585,2099,HFCs,0.22671632028498184
recommendation,ssp585,2100,HFCs,0.22836031129959541
recommendation,ssp370,2019,HFCs,0.0
recommendation,ssp370,2020,HFCs,0.0012158069464267736
recommendation,ssp370,2021,HFCs,0.0024892288113953723
recommendation,ssp370,2022,HFCs,0.0038107957334481152
recommendation,ssp370,2023,HFCs,0.005162465284324137
recommendation,ssp370,2024,HFCs,0.006531640166178231
recommendation,ssp370,2025,HFCs,0.007909536335738375
recommendation,ssp370,2026,HFCs,0.009290065016370157
recommendation,ssp370,2027,HFCs,0.010669101487739677
recommendation,ssp370,2028,HFCs,0.012043945643360974
recommendation,ssp370,2029,HFCs,0.013412899020004513
recommendation,ssp370,2030,HFCs,0.01477501435100432
recommendation,ssp370,2031,HFCs,0.01612990742406053
recommendation,ssp370,2032,HFCs,0.017478775479479715
recommendation,ssp370,2033,HFCs,0.018823460943400594
recommendation,ssp370,2034,HFCs,0.020164927073717795
recommendation,ssp370,2035,HFCs,0.021503669990804518
recommendation,ssp370,2036,HFCs,0.02283996822498944
recommendation,ssp370,2037,HFCs,0.02417397657298851
recommendation,ssp370,2038,HFCs,0.025505888214020125
recommendation,ssp370,2039,HFCs,0.026835758267729874
recommendation,ssp370,2040,HFCs,0.02816372888960806
recommendation,ssp370,2041,HFCs,0.02948995836237591
recommendation,ssp370,2042,HFCs,0.030814768389908778
recommendation,ssp370,2043,HFCs,0.03213855771850057
recommendation,ssp370,2044,HFCs,0.03346137269409326
recommendation,ssp370,2045,HFCs,0.03478323524482985
recommendation,ssp370,2046,HFCs,0.03610404519300392
recommendation,ssp370,2047,HFCs,0.03742363563358731
recommendation,ssp370,2048,HFCs,0.03874195509688402
recommendation,ssp370,2049,HFCs,0.04005888639128586
recommendation,ssp370,2050,HFCs,0.041374372234153
recommendation,ssp370,2051,HFCs,0.042688325069113846
recommendation,ssp370,2052,HFCs,0.04399900682759519
recommendation,ssp370,2053,HFCs,0.045303478923197395
recommendation,ssp370,2054,HFCs,0.046599698522974936
recommendation,ssp370,2055,HFCs,0.04788626979272792
recommendation,ssp370,2056,HFCs,0.049162244941228
recommendation,ssp370,2057,HFCs,0.05042708418591887
recommendation,ssp370,2058,HFCs,0.05168042737803471
recommendation,ssp370,2059,HFCs,0.052922186724964675
recommendation,ssp370,2060,HFCs,0.05415238457709109
recommendation,ssp370,2061,HFCs,0.055371114100957054
recommendation,ssp370,2062,HFCs,0.05657930584654166
recommendation,ssp370,2063,HFCs,0.057778324671460705
recommendation,ssp370,2064,HFCs,0.058969286097871186
recommendation,ssp370,2065,HFCs,0.060152919446157145
recommendation,ssp370,2066,HFCs,0.06132984739904596
recommendation,ssp370,2067,HFCs,0.0625005133120553
recommendation,ssp370,2068,HFCs,0.06366525626069384
recommendation,ssp370,2069,HFCs,0.06482436018112932
recommendation,ssp370,2070,HFCs,0.06597804356827307
recommendation,ssp370,2071,HFCs,0.06712645929182999
recommendation,ssp370,2072,HFCs,0.06827074895828128
recommendation,ssp370,2073,HFCs,0.06941262812714066
recommendation,ssp370,2074,HFCs,0.0705533008252581
recommendation,ssp370,2075,HFCs,0.07169348808636415
recommendation,ssp370,2076,HFCs,0.07283371204764005
recommendation,ssp370,2077,HFCs,0.07397425607438256
recommendation,ssp370,2078,HFCs,0.07511531951676483
recommendation,ssp370,2079,HFCs,0.07625695368290981
recommendation,ssp370,2080,HFCs,0.07739916731110184
recommendation,ssp370,2081,HFCs,0.07854189166148508
recommendation,ssp370,2082,HFCs,0.07968459804530534
recommendation,ssp370,2083,HFCs,0.08082632445705108
recommendation,ssp370,2084,HFCs,0.08196636352861152
recommendation,ssp370,2085,HFCs,0.08310411277448117
recommendation,ssp370,2086,HFCs,0.0842390590563066
recommendation,ssp370,2087,HFCs,0.08537082655992993
recommendation,ssp370,2088,HFCs,0.08649906484371529
recommendation,ssp370,2089,HFCs,0.08762352761067506
recommendation,ssp370,2090,HFCs,0.0887440186866026
recommendation,ssp370,2091,HFCs,0.08986033083047937
recommendation,ssp370,2092,HFCs,0.09097304136872733
recommendation,ssp370,2093,HFCs,0.09208318770201694
recommendation,ssp370,2094,HFCs,0.0931915061311067
recommendation,ssp370,2095,HFCs,0.09429846679440337
recommendation,ssp370,2096,HFCs,0.0954043889431478
recommendation,ssp370,2097,HFCs,0.09650941959797739
recommendation,ssp370,2098,HFCs,0.09761361640521288
recommendation,ssp370,2099,HFCs,0.09871700091527091
recommendation,ssp370,2100,HFCs,0.09981953654137254
recommendation,ssp370-lowNTCF-aerchemmip,2019,HFCs,0.0
recommendation,ssp370-lowNTCF-aerchemmip,2020,HFCs,0.0012158069464267736
recommendation,ssp370-lowNTCF-aerchemmip,2021,HFCs,0.0024892288113953723
recommendation,ssp370-lowNTCF-aerchemmip,2022,HFCs,0.0038107957334481152
recommendation,ssp370-lowNTCF-aerchemmip,2023,HFCs,0.005162465284324137
recommendation,ssp370-lowNTCF-aerchemmip,2024,HFCs,0.006531640166178231
recommendation,ssp370-lowNTCF-aerchemmip,2025,HFCs,0.007909536335738375
recommendation,ssp370-lowNTCF-aerchemmip,2026,HFCs,0.009290065016370157
