scenario,year,p95-p50,p05-p50,variable
ssp370,2028,0.04642128962136452,-0.04642128962136453,aerosol-total-with_bc-snow
ssp370,2029,0.04985875578008328,-0.0498587557800833,aerosol-total-with_bc-snow
ssp370,2030,0.0531060841077246,-0.05310608410772463,aerosol-total-with_bc-snow
ssp370,2031,0.05588986408479241,-0.055889864084792434,aerosol-total-with_bc-snow
ssp370,2032,0.05858061054013483,-0.058580610540134845,aerosol-total-with_bc-snow
ssp370,2033,0.06096243522671258,-0.0609624352267126,aerosol-total-with_bc-snow
ssp370,2034,0.06300730328593178,-0.0630073032859318,aerosol-total-with_bc-snow
ssp370,2035,0.06503197330427801,-0.06503197330427804,aerosol-total-with_bc-snow
ssp370,2036,0.06715147401466,-0.06715147401466003,aerosol-total-with_bc-snow
ssp370,2037,0.06939246325260336,-0.06939246325260338,aerosol-total-with_bc-snow
ssp370,2038,0.07102077765593685,-0.07102077765593688,aerosol-total-with_bc-snow
ssp370,2039,0.07284486068332498,-0.07284486068332502,aerosol-total-with_bc-snow
ssp370,2040,0.07454686713030848,-0.0745468671303085,aerosol-total-with_bc-snow
ssp370,2041,0.07622442585849692,-0.07622442585849695,aerosol-total-with_bc-snow
ssp370,2042,0.07774015876768854,-0.07774015876768858,aerosol-total-with_bc-snow
ssp370,2043,0.0790758637702822,-0.07907586377028222,aerosol-total-with_bc-snow
ssp370,2044,0.08057088065722538,-0.08057088065722542,aerosol-total-with_bc-snow
ssp370,2045,0.08173911946969994,-0.08173911946969999,aerosol-total-with_bc-snow
ssp370,2046,0.08276440278560825,-0.08276440278560829,aerosol-total-with_bc-snow
ssp370,2047,0.08342968965446029,-0.0834296896544603,aerosol-total-with_bc-snow
ssp370,2048,0.08425277813776129,-0.0842527781377613,aerosol-total-with_bc-snow
ssp370,2049,0.08527546905091979,-0.08527546905091982,aerosol-total-with_bc-snow
ssp370,2050,0.08628691941271903,-0.08628691941271907,aerosol-total-with_bc-snow
ssp370,2051,0.08701035869887606,-0.08701035869887608,aerosol-total-with_bc-snow
ssp370,2052,0.08762344198286319,-0.08762344198286322,aerosol-total-with_bc-snow
ssp370,2053,0.08794023887566235,-0.08794023887566238,aerosol-total-with_bc-snow
ssp370,2054,0.08769739225093093,-0.08769739225093096,aerosol-total-with_bc-snow
ssp370,2055,0.08794076208267484,-0.08794076208267489,aerosol-total-with_bc-snow
ssp370,2056,0.08808264853769154,-0.08808264853769157,aerosol-total-with_bc-snow
ssp370,2057,0.08820893070335531,-0.08820893070335535,aerosol-total-with_bc-snow
ssp370,2058,0.08818176719266575,-0.08818176719266578,aerosol-total-with_bc-snow
ssp370,2059,0.087770289824727,-0.08777028982472704,aerosol-total-with_bc-snow
ssp370,2060,0.08724763956341273,-0.08724763956341275,aerosol-total-with_bc-snow
ssp370,2061,0.08704944757420978,-0.0870494475742098,aerosol-total-with_bc-snow
ssp370,2062,0.08638224582697353,-0.08638224582697357,aerosol-total-with_bc-snow
ssp370,2063,0.0863560975319269,-0.08635609753192693,aerosol-total-with_bc-snow
ssp370,2064,0.08564432844977528,-0.08564432844977533,aerosol-total-with_bc-snow
ssp370,2065,0.08510728926594459,-0.08510728926594463,aerosol-total-with_bc-snow
ssp370,2066,0.08440417834497836,-0.0844041783449784,aerosol-total-with_bc-snow
ssp370,2067,0.0842519575013929,-0.08425195750139294,aerosol-total-with_bc-snow
ssp370,2068,0.08397544691036328,-0.08397544691036332,aerosol-total-with_bc-snow
ssp370,2069,0.08346016602135051,-0.08346016602135055,aerosol-total-with_bc-snow
ssp370,2070,0.08276596426712649,-0.08276596426712653,aerosol-total-with_bc-snow
ssp370,2071,0.0818938763976047,-0.08189387639760473,aerosol-total-with_bc-snow
ssp370,2072,0.08138958255908353,-0.08138958255908356,aerosol-total-with_bc-snow
ssp370,2073,0.08046762339971089,-0.08046762339971092,aerosol-total-with_bc-snow
ssp370,2074,0.07990671257312128,-0.07990671257312132,aerosol-total-with_bc-snow
ssp370,2075,0.07968158722947269,-0.07968158722947272,aerosol-total-with_bc-snow
ssp370,2076,0.07940836024498235,-0.07940836024498238,aerosol-total-with_bc-snow
ssp370,2077,0.07883277040555078,-0.07883277040555081,aerosol-total-with_bc-snow
ssp370,2078,0.07792143376708965,-0.07792143376708968,aerosol-total-with_bc-snow
ssp370,2079,0.0773031453404918,-0.07730314534049185,aerosol-total-with_bc-snow
ssp370,2080,0.07690899425343702,-0.07690899425343704,aerosol-total-with_bc-snow
ssp370,2081,0.07657072651418038,-0.07657072651418043,aerosol-total-with_bc-snow
ssp370,2082,0.0759944002122877,-0.07599440021228773,aerosol-total-with_bc-snow
ssp370,2083,0.0755773795171266,-0.07557737951712663,aerosol-total-with_bc-snow
ssp370,2084,0.07488015843082386,-0.07488015843082388,aerosol-total-with_bc-snow
ssp370,2085,0.07467516789178777,-0.0746751678917878,aerosol-total-with_bc-snow
ssp370,2086,0.0745617593718639,-0.07456175937186393,aerosol-total-with_bc-snow
ssp370,2087,0.07427256990553298,-0.074272569905533,aerosol-total-with_bc-snow
ssp370,2088,0.07374385893142549,-0.07374385893142552,aerosol-total-with_bc-snow
ssp370,2089,0.07397088051394896,-0.07397088051394898,aerosol-total-with_bc-snow
ssp370,2090,0.07405028789746539,-0.0740502878974654,aerosol-total-with_bc-snow
ssp370,2091,0.07383518871617772,-0.07383518871617775,aerosol-total-with_bc-snow
ssp370,2092,0.07344734178463247,-0.0734473417846325,aerosol-total-with_bc-snow
ssp370,2093,0.07339352045140235,-0.07339352045140238,aerosol-total-with_bc-snow
ssp370,2094,0.07274340054609606,-0.07274340054609608,aerosol-total-with_bc-snow
ssp370,2095,0.07214015036155819,-0.07214015036155821,aerosol-total-with_bc-snow
ssp370,2096,0.07181940170677549,-0.0718194017067755,aerosol-total-with_bc-snow
ssp370,2097,0.07150297033690484,-0.07150297033690486,aerosol-total-with_bc-snow
ssp370,2098,0.07095058150202554,-0.07095058150202557,aerosol-total-with_bc-snow
ssp370,2099,0.07101316099884532,-0.07101316099884536,aerosol-total-with_bc-snow
ssp370,2100,0.07103018530147329,-0.07103018530147331,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2020,,,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2021,0.006353098150697998,-0.006353098150698001,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2022,0.010737547545706551,-0.010737547545706555,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2023,0.013654253742026426,-0.013654253742026433,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2024,0.015641172254337605,-0.015641172254337612,aerosol-total-with_bc-snow
ssp370-lowNTCF-aerchemmip,2025,0.01722446830081346,-0.017224468300813468,aerosol-total-with_bc-snow
