scenario,year,p95-p50,p05-p50,variable
ssp370,2078,0.081885141754695,-0.05589049893106601,ch4
ssp370,2079,0.083264255012758,-0.05690704537723501,ch4
ssp370,2080,0.08485539410890502,-0.057779519919718,ch4
ssp370,2081,0.08625969200369002,-0.05874871655661798,ch4
ssp370,2082,0.087821015136372,-0.05951248188859201,ch4
ssp370,2083,0.089316154066264,-0.060394366869940014,ch4
ssp370,2084,0.09074940527081798,-0.061270521114453,ch4
ssp370,2085,0.092242864638818,-0.06212513321525301,ch4
ssp370,2086,0.09366594312621601,-0.06298102425368601,ch4
ssp370,2087,0.09506816274869098,-0.06378571235948602,ch4
ssp370,2088,0.09655915831439499,-0.06461370916961401,ch4
ssp370,2089,0.097920941292503,-0.06553763380798,ch4
ssp370,2090,0.09919724699154003,-0.066378645954939,ch4
ssp370,2091,0.10042500303734098,-0.06721858753785001,ch4
ssp370,2092,0.10178414470134,-0.06804989593490202,ch4
ssp370,2093,0.10317579138219302,-0.06886095377201099,ch4
ssp370,2094,0.10452071215877401,-0.06965511451051598,ch4
ssp370,2095,0.10594048609276,-0.07023811118238801,ch4
ssp370,2096,0.107248272977704,-0.07110159385687301,ch4
ssp370,2097,0.10853861029084,-0.07197160564598198,ch4
ssp370,2098,0.11000758409456998,-0.072664133795276,ch4
ssp370,2099,0.11138020232837201,-0.07344953425662398,ch4
ssp370,2100,0.11272249400337503,-0.074253278296534,ch4
ssp370-lowNTCF-aerchemmip,2020,0.0,0.0,ch4
ssp370-lowNTCF-aerchemmip,2021,0.0011086849574089997,-0.000822982951051,ch4
ssp370-lowNTCF-aerchemmip,2022,0.0022448778127750002,-0.0016808513541449995,ch4
ssp370-lowNTCF-aerchemmip,2023,0.003442668316883,-0.0025359630249160003,ch4
ssp370-lowNTCF-aerchemmip,2024,0.004654321330179999,-0.0034225682848630003,ch4
ssp370-lowNTCF-aerchemmip,2025,0.005826679061651,-0.0043457463647769996,ch4
ssp370-lowNTCF-aerchemmip,2026,0.007078337642642998,-0.005279140875565001,ch4
ssp370-lowNTCF-aerchemmip,2027,0.008371749665850997,-0.006197418248776001,ch4
ssp370-lowNTCF-aerchemmip,2028,0.009719761578451,-0.007151803215343002,ch4
ssp370-lowNTCF-aerchemmip,2029,0.011020886020680003,-0.008140362128176,ch4
ssp370-lowNTCF-aerchemmip,2030,0.012352128781831999,-0.009136928370732003,ch4
ssp370-lowNTCF-aerchemmip,2031,0.013709417316692,-0.010137877620720995,ch4
ssp370-lowNTCF-aerchemmip,2032,0.015107310296064998,-0.011138904838174004,ch4
ssp370-lowNTCF-aerchemmip,2033,0.016665245785481002,-0.012177320115714999,ch4
ssp370-lowNTCF-aerchemmip,2034,0.018031131659882994,-0.013235232642492004,ch4
ssp370-lowNTCF-aerchemmip,2035,0.019434231109644,-0.014251928407755,ch4
ssp370-lowNTCF-aerchemmip,2036,0.020802273318707994,-0.015272805510824002,ch4
ssp370-lowNTCF-aerchemmip,2037,0.022254986753202005,-0.016192621698507,ch4
ssp370-lowNTCF-aerchemmip,2038,0.023779338192548002,-0.017198030134227,ch4
ssp370-lowNTCF-aerchemmip,2039,0.025287047513763997,-0.018243838183142,ch4
ssp370-lowNTCF-aerchemmip,2040,0.026780322230999007,-0.019273827673123994,ch4
ssp370-lowNTCF-aerchemmip,2041,0.02826579116694801,-0.020288399242683997,ch4
ssp370-lowNTCF-aerchemmip,2042,0.029757169381804005,-0.02126246225750599,ch4
ssp370-lowNTCF-aerchemmip,2043,0.031323857912125996,-0.022234704937278006,ch4
ssp370-lowNTCF-aerchemmip,2044,0.03284415494454501,-0.023219609248100993,ch4
ssp370-lowNTCF-aerchemmip,2045,0.034320873579649996,-0.024196064010703004,ch4
ssp370-lowNTCF-aerchemmip,2046,0.035712981871487,-0.025249807550402,ch4
ssp370-lowNTCF-aerchemmip,2047,0.03711428210253501,-0.026298771631699996,ch4
ssp370-lowNTCF-aerchemmip,2048,0.03857475382754699,-0.027291608768554992,ch4
ssp370-lowNTCF-aerchemmip,2049,0.03995264742287499,-0.028380448417248003,ch4
ssp370-lowNTCF-aerchemmip,2050,0.04140507977291101,-0.029368265601257992,ch4
ssp370-lowNTCF-aerchemmip,2051,0.042831892806262,-0.030411603556380992,ch4
ssp370-lowNTCF-aerchemmip,2052,0.04430321526680599,-0.031396806470847,ch4
ssp370-lowNTCF-aerchemmip,2053,0.04575585629840499,-0.03234724140402899,ch4
ssp370-lowNTCF-aerchemmip,2054,0.047193786805161994,-0.033311237978369004,ch4
ssp370-lowNTCF-aerchemmip,2055,0.048650186703207005,-0.034251138177413,ch4
ssp370-lowNTCF-aerchemmip,2056,0.050116692803383,-0.035185637801239,ch4
ssp370-lowNTCF-aerchemmip,2057,0.051530267034332985,-0.03615740429846201,ch4
ssp370-lowNTCF-aerchemmip,2058,0.052981072693163,-0.037101568919142,ch4
ssp370-lowNTCF-aerchemmip,2059,0.054372018738054,-0.038082727037517,ch4
ssp370-lowNTCF-aerchemmip,2060,0.055832946473776984,-0.03897869548087601,ch4
ssp370-lowNTCF-aerchemmip,2061,0.05724148321413999,-0.03992352891225902,ch4
ssp370-lowNTCF-aerchemmip,2062,0.058711581396279994,-0.040813162214957996,ch4
ssp370-lowNTCF-aerchemmip,2063,0.060151250767423003,-0.041733535282594006,ch4
ssp370-lowNTCF-aerchemmip,2064,0.061564305827225,-0.04267067908366101,ch4
ssp370-lowNTCF-aerchemmip,2065,0.062931906548576,-0.043640461754291995,ch4
ssp370-lowNTCF-aerchemmip,2066,0.06439605196366999,-0.044542821046642006,ch4
ssp370-lowNTCF-aerchemmip,2067,0.065793534992415,-0.045478581164675014,ch4
ssp370-lowNTCF-aerchemmip,2068,0.067246984174375,-0.046436857193817,ch4
ssp370-lowNTCF-aerchemmip,2069,0.068654506889127,-0.047382112006814,ch4
ssp370-lowNTCF-aerchemmip,2070,0.07008222166292699,-0.04830564707532001,ch4
ssp370-lowNTCF-aerchemmip,2071,0.07169533460300301,-0.049191351868959995,ch4
ssp370-lowNTCF-aerchemmip,2072,0.07316854905488901,-0.05017240310309601,ch4
ssp370-lowNTCF-aerchemmip,2073,0.07442825188195501,-0.051135284664355005,ch4
ssp370-lowNTCF-aerchemmip,2074,0.07584098803128902,-0.052114355626576986,ch4
ssp370-lowNTCF-aerchemmip,2075,0.07735636121993503,-0.053053711464534,ch4
ssp370-lowNTCF-aerchemmip,2076,0.07887819633020302,-0.053989856637848,ch4
ssp370-lowNTCF-aerchemmip,2077,0.08040624235198202,-0.054922893306202994,ch4
ssp370-lowNTCF-aerchemmip,2078,0.081885141761119,-0.05589049892731801,ch4
ssp370-lowNTCF-aerchemmip,2079,0.08326425501511103,-0.05690704538046998,ch4
ssp370-lowNTCF-aerchemmip,2080,0.08485539410368798,-0.057779519923632006,ch4
ssp370-lowNTCF-aerchemmip,2081,0.08625969199782499,-0.058748716546171004,ch4
ssp370-lowNTCF-aerchemmip,2082,0.087821015147476,-0.059512481899780006,ch4
ssp370-lowNTCF-aerchemmip,2083,0.089316154088456,-0.060394366875128,ch4
ssp370-lowNTCF-aerchemmip,2084,0.09074940528994302,-0.06127052110005199,ch4
ssp370-lowNTCF-aerchemmip,2085,0.092242864629241,-0.062125133201111016,ch4
ssp370-lowNTCF-aerchemmip,2086,0.09366594312361501,-0.06298102422717,ch4
ssp370-lowNTCF-aerchemmip,2087,0.09506816276015997,-0.06378571235966102,ch4
ssp370-lowNTCF-aerchemmip,2088,0.09655915829284198,-0.064613709196675,ch4
ssp370-lowNTCF-aerchemmip,2089,0.09792094128321102,-0.06553763380570998,ch4
ssp370-lowNTCF-aerchemmip,2090,0.099197246959765,-0.06637864597208701,ch4
ssp370-lowNTCF-aerchemmip,2091,0.100425003002594,-0.067218587557271,ch4
ssp370-lowNTCF-aerchemmip,2092,0.101784144682848,-0.06804989595550798,ch4
ssp370-lowNTCF-aerchemmip,2093,0.10317579135885499,-0.06886095377947601,ch4
ssp370-lowNTCF-aerchemmip,2094,0.10452071215192299,-0.069655114489972,ch4
ssp370-lowNTCF-aerchemmip,2095,0.10594048606564599,-0.0702381111458,ch4
