year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1876,0.1746143079524941,0.022660347239023642,0.13909586467056986,-0.00339507789413842,-0.08191301642891308,0.008986450032520864,-0.05565384665073723,-0.001781216406169984,0.07253412076550461,7.585367711091577e-09
1877,0.17810140827942708,0.023183058934302784,0.14071323802822686,-0.0035092986095429666,-0.08471546527659199,0.009133719185743077,-0.05616146208269167,-0.0018189763630954891,0.07332833396862884,7.877112623056688e-09
1878,0.1817288409641756,0.02374035316499609,0.14258529979782336,-0.0035981096126406803,-0.08578563332155809,0.009187319699073698,-0.056492729318594115,-0.0018568237652971363,0.07376072251430826,8.168857535021796e-09
1879,0.18515293492637586,0.024270801969896283,0.14486457816912265,-0.003853142383407271,-0.09203873124041648,0.009520315334317034,-0.057405691444918264,-0.0018953582599113262,0.0752837613745602,8.460602446986791e-09
1880,0.18890542569867244,0.024805002100667703,0.14742916712288573,-0.004318994653445558,-0.10273698490810187,0.00996046162982473,-0.05855958509576824,-0.0019344546737387746,0.07776952720614505,8.7523473589519e-09
1881,0.19293953582845427,0.02525092884443851,0.1498612326452202,-0.00445527033487993,-0.10716548319310562,0.010193313482316876,-0.05893640072608816,-0.0019786823977395976,0.0785566997403175,9.044092270916898e-09
1882,0.1972084878631112,0.025708344023697663,0.1522699269126718,-0.004689579086820377,-0.1134020353848601,0.010536766583657564,-0.05962440722495084,-0.0020236989333178323,0.07998736211397776,9.335837182882006e-09
1883,0.2008826980004548,0.026138796548230533,0.15477094087392795,-0.00488907216098778,-0.12079409746258493,0.010895451521808005,-0.06039371043127991,-0.0020684448366426783,0.08131822571834432,9.627582094847111e-09
1884,0.20463518877275136,0.02656549774688779,0.15747562787635294,-0.00499459351990676,-0.1229281058948562,0.011047733352126143,-0.060730958241983574,-0.002113527703355123,0.08181262948654394,9.919327006812111e-09
1885,0.20895091826000334,0.026976841955244208,0.16053237272934395,-0.005094496139120252,-0.12414963684145865,0.011143951137721035,-0.06098198138774564,-0.0021588489867833,0.08210860684990626,1.0211071918777216e-08
1886,0.2135482671047406,0.027349735073374203,0.16352243505455172,-0.005307018527610561,-0.12545360844361225,0.01130067686023531,-0.061290787995155575,-0.0022047211637063165,0.08270399829756414,1.0502816830742211e-08
1887,0.21831745148965215,0.027799530371953343,0.16680926699855173,-0.00560544420724515,-0.13086889065896634,0.011596330777480292,-0.061843908567506926,-0.002250621997480748,0.08391483584020239,1.0794561742707318e-08
1888,0.22363412299832455,0.028153197944973937,0.1699892126771454,-0.006123159319632181,-0.14409989341504778,0.01225371644344233,-0.06308497701445544,-0.002299716305395272,0.08659764440551036,1.1086306654672424e-08
1889,0.2289665460981916,0.02860674456942454,0.17342041553081045,-0.0062590004891574565,-0.1446045022485563,0.01222817637505576,-0.06305634681362443,-0.0023480369172046013,0.0867339766800404,1.1378051566637423e-08
1890,0.2342206885630895,0.028948923706952637,0.17684844610888312,-0.006801087661154602,-0.15711791974409514,0.012861474817367444,-0.06425701269581947,-0.0023985897040364875,0.08966900998374698,1.1669796478602531e-08
1891,0.2396781697505045,0.02926038886387512,0.18033597303941365,-0.007154046847488863,-0.16536756787244467,0.013222693593212648,-0.06488044532319713,-0.0024500740170623372,0.0912827902669352,1.196154139056753e-08
1892,0.2450258671206077,0.029652507527118212,0.1844438416992787,-0.007182070272776039,-0.16885285204059974,0.013420264525830743,-0.06516498526449419,-0.002500986906884363,0.09187922368294342,1.2253286302532636e-08
1893,0.2497325224617297,0.0301099227063813,0.18841594991180285,-0.007161312662295802,-0.16745992419200012,0.013435786246873128,-0.06514053842963173,-0.0025521365428013178,0.09175958459553273,1.2545031214497747e-08
1894,0.2545017068466261,0.030655728501582324,0.19181963813021796,-0.007421570389061088,-0.17394846289476265,0.013601926851780485,-0.06538974816154375,-0.002603278436308619,0.09254777340717887,1.283677612646274e-08
1895,0.2588646911074315,0.031228379722580406,0.1947393924698223,-0.007869659728375025,-0.18477722763139984,0.014132634752768176,-0.06633451827329942,-0.0026566216755686788,0.09485301713982124,1.3128521038427849e-08
1896,0.2631956948649349,0.03167043791153872,0.19638343883859227,-0.008237076165852765,-0.1919636108688684,0.014353232659058732,-0.06663940888300886,-0.0027093738901834835,0.09554131072094428,1.3420265950392845e-08
1897,0.2674488953084133,0.03212785309079788,0.1979830733490533,-0.008624070454930534,-0.2016458685150817,0.01469968047403008,-0.06721365527237509,-0.0027623026126856625,0.0965767939811506,1.3712010862357953e-08
1898,0.2721245247881035,0.03258526827006096,0.2008976484631988,-0.00903016257925463,-0.21367678931327552,0.015157895003634602,-0.06804996477759542,-0.002816087523828391,0.09802917688094948,1.400375577432306e-08
1899,0.2773939415232537,0.033169407926551535,0.2043649116741218,-0.00973755950940713,-0.23333582235340056,0.015909143047372766,-0.0693877408651158,-0.0028711168173138142,0.10107068846512124,1.429550068628806e-08
1900,0.28311729047697554,0.03375741613785068,0.20783955528132309,-0.010356894291392395,-0.24589097008497,0.016353234717230297,-0.07031024381441242,-0.002926768846226761,0.10286719292386723,1.4587245598253164e-08
1901,0.28816809421935724,0.034395363874864804,0.2112901154901419,-0.010923197760083958,-0.2569602993792584,0.0167414722422239,-0.0711367175526227,-0.002990215333271851,0.1045855600811739,1.4878990510218164e-08
1902,0.2930002849689695,0.03537526841120875,0.2154646666777892,-0.0114632457873372,-0.2652078624722252,0.01704372596277672,-0.07165200735245926,-0.003054250907932537,0.10637710657596144,1.5170735422183272e-08
1903,0.298003833937813,0.036535588276370566,0.21976811583904385,-0.012470446939310058,-0.2885313864296267,0.017950249997941085,-0.07332136067671889,-0.0031188938540164467,0.11084868970625256,1.5462480334148377e-08
1904,0.30255440532995603,0.037622991744828686,0.225427680446381,-0.013057021200916362,-0.29381971765666903,0.01798998714835606,-0.07353043161996713,-0.003182488015928859,0.11152568498643688,1.5754225246113373e-08
1905,0.3076519865249328,0.038698906777798005,0.2310853675844886,-0.013909865882207306,-0.3132689454851829,0.018615693997650368,-0.07470716167988509,-0.00324731224123252,0.1150441568854867,1.6045970158078484e-08
1906,0.3133438322962959,0.03978244169144755,0.2370825529514238,-0.014836369811865284,-0.3337801239752166,0.019313707878366573,-0.07639540452500543,-0.0033165687228287936,0.11798115841729588,1.633771507004348e-08
1907,0.3200213458188421,0.040946630111417935,0.2435195193001348,-0.016681646871765037,-0.3685168240288947,0.02054626100362254,-0.0788214239347865,-0.0033903489238047467,0.12479890187886622,1.662945998200858e-08
1908,0.3264487431662619,0.04226075433747085,0.24875309261348136,-0.016808404699936018,-0.3534618514773243,0.020014523348576015,-0.07842176928300985,-0.0034582640818613944,0.1221650785210178,1.6921204893973586e-08
1909,0.3328446373313238,0.043590118324895163,0.2543938177882117,-0.01752318563633694,-0.3719677388016654,0.020608067803945168,-0.07967739751508393,-0.0035289801138092595,0.12540510461877202,1.721294980593869e-08
1910,0.339599954167896,0.045015610037874514,0.2601148209575532,-0.018535503555315892,-0.3890785827211232,0.021227218861224847,-0.08110845464552452,-0.003601535500259148,0.129167631047321,1.7504694717903802e-08
1911,0.34652758386555443,0.0466061600893707,0.2650821820823147,-0.01920972071128077,-0.3935036493504776,0.021526416000365,-0.08177124861538704,-0.003667681795270805,0.13114060298661115,1.779643962986879e-08
1912,0.3545816909931557,0.04777808561895818,0.2694791810034197,-0.020119437688073102,-0.4084263639389242,0.022128224949466,-0.0832156704121563,-0.003733988722337597,0.13499783920395314,1.80881845418339e-08
1913,0.36315178206215903,0.04912280659668355,0.27228084900256233,-0.02182139806588757,-0.4266569398814758,0.022974656616449263,-0.08495978326213224,-0.00380263575469935,0.14105523110268073,1.8379929453798894e-08
1914,0.3709705699639261,0.05050984721943996,0.2747983717449677,-0.021079779579668743,-0.3870310329112361,0.02163309986214209,-0.08234585974559668,-0.003865096084923185,0.13482269943762706,1.867167436576401e-08
1915,0.378930644865379,0.05180861445519183,0.27782669559825296,-0.021662365246519582,-0.3859924224551518,0.021797252313754952,-0.08207928060030728,-0.00392885676925591,0.1347285218732127,1.8963419277729114e-08
