year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1964,0.6440618103649616,0.091087342330692,0.6177487521457999,-0.1308546247312581,-1.120908669785855,0.061948817123499776,-0.11690881847967817,-0.012182301936542982,0.33671204837023944,0.018870483291847668
1965,0.6514743981426223,0.0925118043417795,0.6321344808138412,-0.13704080225148366,-1.1516493745195826,0.062433944542128125,-0.1173513501297046,-0.012996832134761223,0.3457336254541265,0.02170235253528867
1966,0.6679746993899358,0.09412255650941398,0.6438839246342432,-0.14215769306312598,-1.1837093940805878,0.06301263969191477,-0.1172305143488862,-0.014028745956870828,0.35714662291429433,0.02487321823009109
1967,0.6772168583493512,0.0957295189217974,0.6565272612350713,-0.1493805630110055,-1.1898227855455838,0.06247084757995348,-0.11593202153667635,-0.014854881156614872,0.3644627937197529,0.028435434482468495
1968,0.6912923691966528,0.09734417927453363,0.6747882350211102,-0.16016058668222286,-1.246566486085108,0.06408990365598037,-0.11695615697544695,-0.015727513289891932,0.3846347250625533,0.032438079697053625
1969,0.7046328057888406,0.0989704457527247,0.6933773499095947,-0.16467991330665072,-1.29796129242388,0.06582933892362786,-0.11859844543128235,-0.016218705557958825,0.4044069219404894,0.03691273555355863
1970,0.7284528237259563,0.10061625315642947,0.7162390953308682,-0.1753700624158874,-1.3842124405293577,0.06804905916631235,-0.12085167092378166,-0.017790167475785216,0.42874347232104737,0.041842481365552096
1971,0.7379613277726216,0.10228906256629823,0.7372749708194746,-0.18097451659038166,-1.389762348022987,0.070349736514243,-0.1229017629063672,-0.01826408030227681,0.4359679119118596,0.04715875000752785
1972,0.7683034591006346,0.10399692721223333,0.7563659787423277,-0.18893661196004485,-1.4274913605774024,0.07242014280681501,-0.12476122947139495,-0.018684361576738712,0.4488675350270934,0.05289576146989692
1973,0.8082020330661808,0.10574742660474457,0.7706265547272956,-0.199855732799622,-1.4976063626092062,0.07461163573913218,-0.12667635877206193,-0.01915057291774113,0.4616723419023587,0.059208219993850786
1974,0.8213076277534777,0.10754446892892952,0.7845819428170748,-0.19720945265782894,-1.47605489324567,0.07488587671185166,-0.12820707845322735,-0.019540808675430853,0.4570375917758197,0.06617200863600113
1975,0.8222763827752094,0.1093997787400942,0.8009743460111628,-0.1956559226685136,-1.4574384303179644,0.07708841377570215,-0.13178288297076562,-0.02006627246644549,0.4644990273814265,0.07326100730486979
1976,0.8333643418284868,0.11132105397859536,0.8192259589920047,-0.20452661758562765,-1.5242819870620294,0.07969177941213844,-0.13502936417060887,-0.0204499661864618,0.4781391168131613,0.08004209614282247
1977,0.8615007730701835,0.11330817621457795,0.8387380749181496,-0.21056333169620287,-1.533158737236074,0.08293971752405044,-0.13876022654312992,-0.020899735908424744,0.4927270766091507,0.08656503536610713
1978,0.8872758975975601,0.11537689661830453,0.8589225018251917,-0.21611033700474588,-1.5373289286408869,0.08626332971694026,-0.14233521662839674,-0.021436998017012,0.5117481800605568,0.09275217944142401
1979,0.912081105964917,0.11753100494503035,0.8791700179946028,-0.2214498099786291,-1.566822889246808,0.08835787914337123,-0.14659274600512814,-0.02193760918678973,0.5158072097500895,0.09843491064121278
1980,0.9462715896789646,0.12015452372638905,0.8989026898786228,-0.2193434307245632,-1.5603459687038808,0.08664390595005904,-0.14716178069821356,-0.02232726697075321,0.5111133968492564,0.10449877166537576
